#tactical-fusion-cyber/1	cveattack	2026-09-24T15:06:55Z	kev-attack-enterprise.json
CVE-2020-8515	[{"id":"T1133","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1496","types":["secondary impact"]}]
CVE-2020-8657	[{"id":"T1106","types":["exploitation technique"]}]
CVE-2021-1497	[{"id":"T1133","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-1498	[{"id":"T1133","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-20035	[{"id":"T1059","types":["exploitation technique"]},{"id":"T1078","types":["exploitation technique"]}]
CVE-2021-21017	[{"id":"T1204.002","types":["exploitation technique"]}]
CVE-2021-21148	[{"id":"T1059.007","types":["exploitation technique"]},{"id":"T1203","types":["primary impact"]}]
CVE-2021-21166	[{"id":"T1059.007","types":["exploitation technique"]},{"id":"T1203","types":["primary impact"]}]
CVE-2021-21206	[{"id":"T1059.007","types":["exploitation technique"]},{"id":"T1203","types":["exploitation technique"]}]
CVE-2021-21972	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-21973	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1046","types":["primary impact"]}]
CVE-2021-21975	[{"id":"T1190","types":["exploitation technique"]}]
CVE-2021-22005	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-22017	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1090.001","types":["primary impact"]}]
CVE-2021-22204	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-22205	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1498","types":["primary impact","secondary impact"]},{"id":"T1496","types":["secondary impact"]}]
CVE-2021-22893	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1003","types":["secondary impact"]}]
CVE-2021-22894	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-22899	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1059.003","types":["primary impact"]}]
CVE-2021-22900	[{"id":"T1059","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2021-22986	[{"id":"T1133","types":["exploitation technique"]},{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1090","types":["primary impact"]},{"id":"T1485","types":["secondary impact"]}]
CVE-2021-26084	[{"id":"T1059","types":["primary impact"]},{"id":"T1496","types":["secondary impact"]}]
CVE-2021-26085	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1005","types":["primary impact"]}]
CVE-2021-26855	[{"id":"T1133","types":["exploitation technique"]},{"id":"T1090","types":["primary impact"]},{"id":"T1005","types":["secondary impact"]},{"id":"T1505.003","types":["secondary impact"]}]
CVE-2021-26857	[{"id":"T1505.003","types":["primary impact"]},{"id":"T1133","types":["secondary impact"]}]
CVE-2021-26858	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1505.003","types":["primary impact"]}]
CVE-2021-27059	[{"id":"T1203","types":["exploitation technique"]}]
CVE-2021-27065	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1505.003","types":["primary impact"]}]
CVE-2021-27101	[{"id":"T1059","types":["primary impact"]},{"id":"T1005","types":["secondary impact"]}]
CVE-2021-27102	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1005","types":["secondary impact"]}]
CVE-2021-27103	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1005","types":["secondary impact"]}]
CVE-2021-27104	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1005","types":["secondary impact"]}]
CVE-2021-27860	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1505.003","types":["primary impact"]}]
CVE-2021-28550	[{"id":"T1204.002","types":["exploitation technique"]}]
CVE-2021-29256	[{"id":"T1203","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]},{"id":"T1005","types":["secondary impact"]}]
CVE-2021-30554	[{"id":"T1059.007","types":["exploitation technique"]},{"id":"T1203","types":["exploitation technique"]}]
CVE-2021-31166	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-31207	[{"id":"T1548.002","types":["exploitation technique"]},{"id":"T1565","types":["primary impact"]}]
CVE-2021-3129	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-32030	[{"id":"T1068","types":["exploitation technique"]},{"id":"T1040","types":["primary impact"]},{"id":"T1098","types":["primary impact"]}]
CVE-2021-33739	[{"id":"T1598.002","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2021-34473	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1053.005","types":["primary impact"]},{"id":"T1048.003","types":["secondary impact"]},{"id":"T1136","types":["secondary impact"]},{"id":"T1486","types":["secondary impact"]}]
CVE-2021-34523	[{"id":"T1190","types":["exploitation technique"]}]
CVE-2021-35394	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1071.001","types":["secondary impact"]},{"id":"T1105","types":["secondary impact"]},{"id":"T1496","types":["secondary impact"]},{"id":"T1499","types":["secondary impact"]},{"id":"T1569.002","types":["secondary impact"]}]
CVE-2021-35464	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-36380	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059.004","types":["primary impact"]}]
CVE-2021-36934	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2021-37415	[{"id":"T1190","types":["exploitation technique"]}]
CVE-2021-37975	[{"id":"T1059.007","types":["exploitation technique"]},{"id":"T1203","types":["primary impact"]}]
CVE-2021-38000	[{"id":"T1660","types":["exploitation technique"]},{"id":"T1437","types":["primary impact"]},{"id":"T1658","types":["primary impact"]}]
CVE-2021-39144	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1203","types":["primary impact"]}]
CVE-2021-39226	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1485","types":["primary impact"]}]
CVE-2021-4034	[{"id":"T1068","types":["exploitation technique"]}]
CVE-2021-40449	[{"id":"T1566","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]},{"id":"T1016","types":["secondary impact"]},{"id":"T1027","types":["secondary impact"]},{"id":"T1059.003","types":["secondary impact"]},{"id":"T1071.001","types":["secondary impact"]},{"id":"T1082","types":["secondary impact"]},{"id":"T1573.001","types":["secondary impact"]}]
CVE-2021-40539	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1505.003","types":["primary impact","secondary impact"]},{"id":"T1003","types":["secondary impact"]},{"id":"T1003.003","types":["secondary impact"]},{"id":"T1027","types":["secondary impact"]},{"id":"T1047","types":["secondary impact"]},{"id":"T1070.004","types":["secondary impact"]},{"id":"T1087.002","types":["secondary impact"]},{"id":"T1136","types":["secondary impact"]},{"id":"T1140","types":["secondary impact"]},{"id":"T1218","types":["secondary impact"]},{"id":"T1560.001","types":["secondary impact"]},{"id":"T1573.001","types":["secondary impact"]}]
CVE-2021-40655	[{"id":"T1190","types":["exploitation technique"]}]
CVE-2021-41379	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2021-41773	[{"id":"T1210","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-42013	[{"id":"T1210","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-42237	[{"id":"T1059","types":["primary impact"]}]
CVE-2021-42258	[{"id":"T1059","types":["primary impact"]},{"id":"T1486","types":["secondary impact"]}]
CVE-2021-42321	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2021-44077	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1505.003","types":["primary impact"]},{"id":"T1003","types":["secondary impact"]},{"id":"T1003.003","types":["secondary impact"]},{"id":"T1027","types":["secondary impact"]},{"id":"T1047","types":["secondary impact"]},{"id":"T1070.004","types":["secondary impact"]},{"id":"T1087.002","types":["secondary impact"]},{"id":"T1136","types":["secondary impact"]},{"id":"T1140","types":["secondary impact"]},{"id":"T1218","types":["secondary impact"]},{"id":"T1560.001","types":["secondary impact"]},{"id":"T1573.001","types":["secondary impact"]}]
CVE-2021-44168	[{"id":"T1078.003","types":["exploitation technique"]},{"id":"T1601","types":["primary impact"]}]
CVE-2021-44228	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1486","types":["secondary impact"]},{"id":"T1496","types":["secondary impact"]},{"id":"T1505.003","types":["secondary impact"]},{"id":"T1608.001","types":["secondary impact"]}]
CVE-2021-44515	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1105","types":["primary impact"]},{"id":"T1003","types":["secondary impact"]},{"id":"T1069","types":["secondary impact"]},{"id":"T1087","types":["secondary impact"]}]
CVE-2021-44529	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1195.002","types":["primary impact"]}]
CVE-2021-45046	[{"id":"T1059","types":["primary impact"]},{"id":"T1486","types":["secondary impact"]}]
CVE-2021-45382	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1070","types":["secondary impact"]},{"id":"T1071","types":["secondary impact"]},{"id":"T1499.002","types":["secondary impact"]},{"id":"T1543","types":["secondary impact"]}]
CVE-2022-0028	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1498","types":["primary impact"]}]
CVE-2022-1040	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1040","types":["secondary impact"]},{"id":"T1078","types":["secondary impact"]},{"id":"T1557","types":["secondary impact"]},{"id":"T1574","types":["secondary impact"]}]
CVE-2022-1388	[{"id":"T1548","types":["exploitation technique"]}]
CVE-2022-20699	[{"id":"T1133","types":["exploitation technique"]},{"id":"T1059.004","types":["primary impact"]}]
CVE-2022-20700	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059.004","types":["primary impact"]}]
CVE-2022-20701	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1203","types":["primary impact"]}]
CVE-2022-20703	[{"id":"T1203","types":["exploitation technique"]}]
CVE-2022-20708	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2022-20821	[{"id":"T1190","types":["exploitation technique"]}]
CVE-2022-21919	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2022-21971	[{"id":"T1204.001","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2022-21999	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]},{"id":"T1059","types":["secondary impact"]},{"id":"T1136.001","types":["secondary impact"]},{"id":"T1211","types":["secondary impact"]}]
CVE-2022-22047	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]},{"id":"T1059","types":["secondary impact"]},{"id":"T1547.001","types":["secondary impact"]}]
CVE-2022-22718	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2022-22947	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1486","types":["secondary impact"]}]
CVE-2022-22948	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1212","types":["primary impact"]},{"id":"T1068","types":["secondary impact"]}]
CVE-2022-22954	[{"id":"T1221","types":["exploitation technique"]},{"id":"T1505.003","types":["primary impact"]}]
CVE-2022-22960	[{"id":"T1222","types":["exploitation technique"]}]
CVE-2022-22963	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059.007","types":["primary impact"]},{"id":"T1505.003","types":["secondary impact"]}]
CVE-2022-22965	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]}]
CVE-2022-23131	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1548","types":["primary impact"]},{"id":"T1059","types":["secondary impact"]},{"id":"T1078","types":["secondary impact"]}]
CVE-2022-23748	[{"id":"T1059","types":["exploitation technique"]},{"id":"T1203","types":["exploitation technique"]}]
CVE-2022-24086	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1027","types":["primary impact"]},{"id":"T1213","types":["secondary impact"]}]
CVE-2022-24521	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]},{"id":"T1059","types":["secondary impact"]}]
CVE-2022-24682	[{"id":"T1204.001","types":["exploitation technique"]},{"id":"T1059.007","types":["primary impact"]},{"id":"T1185","types":["secondary impact"]}]
CVE-2022-26134	[{"id":"T1190","types":["exploitation technique"]}]
CVE-2022-26138	[{"id":"T1552.001","types":["exploitation technique"]}]
CVE-2022-26258	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1499.002","types":["secondary impact"]}]
CVE-2022-26500	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1036","types":["secondary impact"]},{"id":"T1048","types":["secondary impact"]}]
CVE-2022-26501	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1036","types":["secondary impact"]},{"id":"T1048","types":["secondary impact"]}]
CVE-2022-26904	[{"id":"T1078","types":["exploitation technique"]},{"id":"T1068","types":["primary impact"]}]
CVE-2022-28810	[{"id":"T1190","types":["exploitation technique"]}]
CVE-2022-29303	[{"id":"T1505","types":["exploitation technique"]},{"id":"T1059","types":["primary impact"]},{"id":"T1496","types":["secondary impact"]}]
CVE-2022-29464	[{"id":"T1190","types":["exploitation technique"]},{"id":"T1202","types":["primary impact"]},{"id":"T1496","types":["secondary impact"]}]
CVE-2022-30190	[{"id":"T1204.002","types":["exploitation technique"]},{"id":"T1105","types":["primary impact"]}]
CVE-2022-3038	[{"id":"T1204.001","types":["exploitation technique"]},{"id":"T1574","types":["primary impact"]}]
CVE-2022-3075	[{"id":"T1204.001","types":["exploitation technique"]}]
